kg1_treated_rep1	kg1_treated_rep2	kg1_treated_rep3	kg1_DMSO_rep1	kg1_DMSO_rep2	kg1_DMSO_rep3	molm14_treated_rep1	molm14_treated_rep2	molm14_treated_rep3	molm14_DMSO_rep1	molm14_DMSO_rep2	molm14_DMSO_rep3	ociaml2_treated_rep1	ociaml2_treated_rep2	ociaml2_treated_rep3	ociaml2_DMSO_rep1	ociaml2_DMSO_rep2	ociaml2_DMSO_rep3	ociaml3_treated_rep1	ociaml3_treated_rep2	ociaml3_treated_rep3	ociaml3_DMSO_rep1	ociaml3_DMSO_rep2	ociaml3_DMSO_rep3	thp1_treated_rep1	thp1_treated_rep2	thp1_treated_rep3	thp1_DMSO_rep1	thp1_DMSO_rep2	thp1_DMSO_rep3
uc003lta.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc011dcn.2-x0-0	39.1045337193904	33.293085009441	46.335457891771	37.8774005561378	35.4113382061819	43.0410392074711	68.9417368540038	90.4365992577191	98.6953900626774	73.8855047930814	87.7810697786552	68.660681133953	72.9889814962434	83.0380573749799	106.998596866053	83.4978178456776	116.734787308838	97.6649030439608	41.7991745851216	66.4175646819078	71.2959185953899	58.284131439055	42.7483571500816	83.4776950598973	91.0928993949569	104.65467277944	105.331136049588	66.820316946013	89.7993581737838	84.2374558021561
uc010jhl.3-x0-0	0	0	7.48855885119532	0	0	0	0	0	0	0	41.3087387193671	7.62896457043922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.4752801654499	36.7511743203072	0	0
uc010jho.2-x0-0	0	0	0	0	0	3.26068478844478	0	0	0	0	0	0	19.6315191610586	0	0	0	0	0	2.81340598169088	0	0	0	0	26.5164443131439	16.1544058040318	0	0	0	0	21.3401554698795
uc010jhp.2-x0-0	0	0	27.6140607637827	0	0	26.4115467864027	0	0	55.6743225994591	55.5775921009905	0	0	0	0	9.26256510183743	49.0788700314288	317.51862148004	11.7197883652753	0	0	29.3233213577813	53.9667883694954	0	64.3269297226268	35.4499460699586	0	0	20.0460950838039	0	39.8723957463539
uc010jhq.2-x0-0	220.243925545992	321.040462591038	188.150041136282	213.338888426482	276.208438008219	153.578253535749	479.212661073418	478.781996070278	272.677648185987	300.772851370066	335.633502094858	312.200703959513	473.16994901013	577.94487932986	504.330699855217	400.279615321264	317.51862148004	441.445361758703	393.876837436723	355.529316826683	261.610023878245	272.712170560517	363.361035775693	207.712147119627	447.836027567325	571.050497122598	442.799824363801	321.405724510323	525.326245316635	342.565653595435
uc010jhs.2-x0-0	0	0	2.34017464099854	0.557020596413791	3.54113382061819	0.326068478844478	0.675899380921606	0	1.8979882704361	0	0	0	2.51686143090495	0	1.27759518646034	0.637387922486089	0	0	0.401915140241554	0	0	0	0	1.47313579517466	1.79493397822575	2.27510158216174	1.53394858324642	0	4.48996790868919	0.561583038681041
uc003lto.2-x0-0	163.609773262737	202.13658755732	145.558862670109	105.276892722207	127.480817542255	119.667131735923	316.320910271311	319.187997380185	263.820369590618	201.387039613001	196.216508916994	185.442523404523	779.220299008171	837.023618339797	756.016951587903	725.347455789169	854.498643100697	662.819141991681	818.701140672045	890.776749851469	703.184745501306	664.151275533923	765.908065605628	668.312605744237	515.594785245347	520.998262315039	470.922215056652	478.433469333453	520.836277407946	512.72531431579
uc031slw.1-x0-0	0.898954798146905	0	1.87213971279883	1.11404119282758	0	0	0	0	4.42863929768424	0	0	0	0	0	0.638797593230168	0	0	0	2.00957570120777	0	0	0	0	0	0.897466989112876	0	2.0452647776619	1.33640633892026	0	0
uc011dcq.3-x0-0	144.731722501652	187.868122553274	131.049779895918	148.724499242482	155.8098881072	140.53551438197	152.077360707361	255.350397904148	153.104387148512	78.4624829661042	103.271846798418	107.392347414644	173.663438732441	186.005248519955	154.269618765086	175.919066606161	200.783834171202	170.588030650118	51.0432228106773	66.4175646819078	108.668779149425	72.6752750042538	92.6214404918434	76.112016084024	170.06999443689	200.208939230233	169.245660351522	146.336494111769	184.088684256257	164.543830333545
uc010jhu.3-x0-0	36.4076693249497	33.293085009441	36.5067243995772	22.2808238565516	42.4936058474183	29.346163096003	52.7201517118852	47.8781996070278	32.8984633542258	22.2310368403962	61.9631080790507	6.45527771344857	32.7191986017643	26.5721783599936	37.6890580005799	32.5067840467905	37.3551319388283	38.6318949818334	52.6508833716435	19.5345778476199	24.1486175887611	25.1845012390978	0	3.43731685540754	36.7961465536279	18.200812657294	35.7921336090832	30.737345795166	40.4097111782027	14.6011590057071
uc003ltt.1-x0-0	24.2717795499664	14.2684650040461	19.6574669843877	13.368494313931	35.4113382061819	15.3252185056905	20.9528808085698	15.9593998690092	27.8371612997295	15.0386425685033	10.3271846798418	15.8447725693738	83.0564272198632	59.7874013099855	93.5838474082196	48.4414821089428	23.3469574617677	52.0879482901124	21.7034175730439	35.1622401257159	29.3233213577813	9.3542433173792	28.498904766721	11.7850863613973	27.3727431679427	20.4759142394557	32.2129202481749	21.3825014227242	17.9598716347568	32.0102332048193
uc003ltv.2-x0-0	13.0348445731301	4.75615500134871	12.6369430613921	7.24126775337928	3.54113382061819	6.84743805573403	11.4902894756673	0	10.1226041089926	6.53854024717535	15.4907770197627	8.21580799893454	9.56407343743879	13.2860891799968	11.8177554747581	10.1982067597774	0	9.98352342227155	22.1053327132855	0	8.62450628170039	10.7933576738991	14.2494523833605	16.6955390119795	8.52593639657232	13.6506094929705	7.15842672181665	10.023047541902	8.97993581737838	14.6011590057071
DAC+SB.802.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.802.2-x1-0	44.0487851091983	71.3423250202307	30.422270332981	19.4957208744827	70.8226764123639	25.4333413498693	14.8697863802753	42.5583996506913	15.8165689203009	14.3847885437858	46.472331059288	17.0184594263644	17.1146577301536	43.1797898349895	16.9281362205994	12.7477584497218	51.3633064158889	13.0219870725281	29.3398052376334	23.4414934171439	20.1238479906343	17.9889294564985	35.6236309584013	18.6597200722123	18.3980732768139	27.3012189859409	19.9413315822035	11.3594538808222	58.3695828129595	14.039575967026
uc003ltz.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc003lua.3-x0-0	68.3205646591648	49.9396275141615	66.4609598043585	73.5267187266204	38.9524720268001	48.5842033478272	58.1273467592581	63.837599476037	55.6743225994591	66.6931105211886	41.3087387193671	66.900150848467	64.4316526311666	63.1089236049847	62.2827653399413	73.2996110859002	51.3633064158889	65.9780678341424	102.488360761596	39.0691556952399	67.2711489972631	56.8450170825351	67.6848988209625	61.3806581322775	69.1049581616914	52.3273363897201	59.3126785521951	86.1982088603568	71.839486539027	59.5278021001903
uc010jhv.2-x0-0	0	0	0	0	0	0	0	0	0.632662756812035	0	0	0	1.00674457236198	0	0.319398796615084	0	0	0	0.803830280483108	0	0	0	0	0.49104526505822	0.448733494556438	0	0	0	0	0
uc011dct.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc003lub.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.868132471501874	0	0	0	0	0	0	0	0	0	0	0	0
uc010jhw.1-x0-0	14.3832767703505	14.2684650040461	18.2533621997886	18.3816796816551	17.705669103091	12.3906021960902	97.3295108527112	101.076199170392	96.1647390354293	61.4622783234483	46.472331059288	55.7501257070558	235.074857646522	232.506560649944	217.829979291487	219.898833257701	238.13896611003	199.670468445431	47.8279016887449	82.0452269600037	75.8956552789635	61.8819173303547	67.6848988209625	59.9075223371028	79.4258285364895	93.2791648686315	76.1861129679057	68.8249264543934	107.759229808541	57.8430529841472
uc003lud.4-x0-0	0	0	0	0	0	0.326068478844478	0	5.31979995633642	0	0	0	1.17368685699065	0	3.32152229499919	1.27759518646034	1.27477584497218	0	0.868132471501874	0.803830280483108	0	0.574967085446693	0.719557178259938	0	0	0.897466989112876	2.27510158216174	0	0	0	0.561583038681041
uc010jhx.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.638797593230168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561583038681041
uc003luf.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0.503372286180989	3.32152229499919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc003lug.4-x0-0	49.8919912971532	35.6711625101154	55.2281215275655	20.6097620673103	49.5758734886547	36.193601151737	2.02769814276482	0	3.16331378406017	0	0	0.586843428495325	425.349581822936	411.8687645799	471.752022600479	206.513686885493	196.114442678848	220.071581525725	89.225161133625	113.300551516196	120.743087943806	3.59778589129969	0	5.89254318069864	18.3980732768139	13.6506094929705	26.5884421096047	1.33640633892026	4.48996790868919	3.93108127076729
DAC+SB.803.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jhy.1-x0-0	6.29268358702834	0	13.1049779895918	7.79828834979307	3.54113382061819	10.7602598018678	8.78669195198087	0	8.85727859536849	7.84624829661042	20.6543693596836	20.5395199973364	17.1146577301536	16.607611474996	7.34617232214693	18.4842497520966	14.0081744770606	15.6263844870337	19.2919267315946	19.5345778476199	12.0743087943806	23.745386882578	10.6870892875204	29.4627159034932	16.6031392985882	4.55020316432349	7.66974291623212	24.0553141005647	4.48996790868919	11.7932438123019
uc010jhz.3-x0-0	1316.06982448707	1288.9180053655	1411.12530852212	1490.03009540689	1299.59611216688	1464.04747001171	1428.17539188735	1569.34098711924	1531.67653424194	1651.63526643649	1492.27818623714	1538.70346951474	1891.16967918198	1521.25721110963	2141.56893130414	2009.04673167615	1909.7811203726	1866.48481372903	2085.93957785366	1879.22638894104	2162.45120836501	1913.30253699318	1827.49226816599	2261.2634455931	1840.25606117595	1490.19153631594	2004.87079830308	1769.40199273042	1773.53732393223	1897.58908770324
uc011dcu.2-x0-0	0	0	0	5.01318536772412	0	14.0209445903125	0	0	5.69396481130831	17.0002046426559	0	5.28159085645792	13.5910517268867	0	2.87458916953575	0	0	3.90659612175843	11.2536239267635	0	47.1473010066288	0	0	12.7671768915137	0	59.1526411362053	13.2942210548023	40.0921901676078	0	33.6949823208624
uc003luq.3-x0-0	129.449490933154	0	156.791700946902	33.4212357848275	0	177.055184012551	181.14103408699	0	266.351020617867	112.462892251416	0	431.329919944064	244.638931083961	395.261153104904	0	200.139807660632	0	482.247587919291	0	230.508018601915	194.913841966429	293.579328730055	252.927779804649	144.367307927117	0	127.405688601058	155.95143929672	80.8525835046757	0	44.9266430944832
uc003luu.1-x0-0	0.449477399073453	0	1.40410478459912	0.557020596413791	0	0.326068478844478	2.02769814276482	5.31979995633642	0.632662756812035	0	0	1.17368685699065	1.00674457236198	0	0.958196389845252	1.27477584497218	0	0.434066235750937	2.00957570120777	0	1.72490125634008	2.15867153477982	0	0.49104526505822	2.24366747278219	0	1.53394858324642	1.33640633892026	0	1.12316607736208
uc003luw.1-x0-0	17.0801411647912	16.6465425047205	8.42462870759473	9.46935013903445	10.6234014618546	7.82564349226747	14.8697863802753	15.9593998690093	12.6532551362407	17.6540586673734	0	7.62896457043922	15.1011685854297	16.607611474996	13.4147494578335	8.28604299231916	9.33878298470707	10.8516558937734	9.64596336579729	15.6276622780959	12.0743087943806	16.5498150999786	0	7.3656789758733	17.9493397822575	4.55020316432349	9.20369149947854	14.7004697281229	4.48996790868919	10.6700777349398
uc010jia.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511316194415475	0	0	0
uc003lvb.3-x0-0	23.822302150893	0	26.6779909073833	8.35530894620687	0	14.0209445903125	36.4985665697667	0	37.9597654087221	24.8464529392663	0	0	29.1955925984974	33.2152229499919	10.8595590849129	28.0450685893879	14.0081744770606	23.8736429663015	35.7704474814983	89.8590580990517	29.3233213577813	61.8819173303547	85.4967143001631	16.6955390119795	25.577809189717	0	27.0997583040202	14.7004697281229	40.4097111782027	34.2565653595435
uc003lvd.3-x0-0	104.278756585041	80.8546350229282	73.0134487991543	87.4522336369652	102.692880797928	67.8222435996514	83.1356238533575	148.95439877742	59.4702991403313	96.7703956581952	67.1267004189716	193.658331403457	114.768881249265	96.3241465549766	124.884929476498	159.346980621522	154.089919247667	108.950625173485	141.474129365027	0	136.267199250866	75.5535037172935	0	120.797135204322	89.7466989112876	163.807313915646	115.557459937897	90.8756310465777	0	97.15386569182
uc003lve.3-x0-0	0	14.2684650040461	0	21.7238032601379	17.705669103091	0	0	0	0	0	0	0	0	0	24.5937073393615	0	0	0	0	0	0	0	0	22.5880821926781	0	36.4016253145879	0	18.7096887448836	0	0
uc011dda.2-x0-0	23.3728247518195	66.586170018882	49.611702389169	10.583391331862	21.2468029237092	49.2363403055162	54.74784985465	26.5989997816821	96.1647390354293	75.1932128425165	113.59903147826	39.3185097091868	82.0496826475012	106.288713439974	77.9333063740805	58.6396888687202	74.7102638776566	108.516558937734	98.0672942189391	218.787271893343	73.5957869371767	71.9557178259938	131.807434546085	72.1836539635583	92.4390998786262	34.1265237324262	80.787958717645	69.4931296238535	184.088684256257	66.2667985643628
uc003lvg.1-x0-0	34.6097597286558	57.0738600161846	33.6985148303789	21.1667826637241	49.5758734886547	37.4978750671149	62.8586424257093	85.1167993013827	58.8376363835192	69.3085266200587	46.472331059288	58.0974994210371	31.2090817432213	76.3950127849815	40.2442483735006	48.4414821089428	84.0490468623636	35.5934313315768	55.866204493576	35.1622401257159	45.4223997502887	71.2361606477339	78.3719881084829	39.7746664697158	53.3992858522161	36.4016253145879	39.3713469699915	53.4562535568104	76.3294544477162	48.8577243652505
uc010jic.3-x0-0	58.4320618795488	64.2080925182076	10.2967684203936	65.1714097804136	102.692880797928	21.5205196037355	167.623046468558	228.751398122466	101.858703846738	108.539768103111	180.725731897231	102.110756558186	160.072387005555	186.005248519955	70.2677352553184	130.027136187162	200.783834171202	148.01658639107	67.521743560581	152.369707211435	92.5697007569176	91.3837616390122	99.7461666835237	104.101596192343	45.7708164447567	104.65467277944	28.6337068872666	22.7189077616444	0	53.9119717133799
uc010jid.3-x0-0	40.0034885175373	0	67.8650645889576	27.8510298206896	0	55.4316414035612	37.1744659506883	0	110.715982442106	55.5775921009905	30.9815540395254	105.044973700663	15.6045408716107	0	102.207614916827	65.0135680935811	0	37.7637625103315	62.2968467374408	11.720746708572	83.9451944752172	69.0774891129541	56.9978095334421	57.9433412768699	50.258151390321	0	68.5163700516736	73.5023486406143	89.7993581737838	69.636296796449
uc021ygh.2-x0-0	1755.20924338183	1766.91158300105	1821.12390562506	1850.42242128661	1703.28536771735	1957.06301002456	2414.31258865198	2143.87938240358	2675.53079855809	2956.07404574797	3062.01025757309	3066.25691388807	2528.43899348711	2497.78476583939	2626.73570336245	2715.90993771322	2502.79383990149	2755.45246454695	1954.11141185443	2293.35943931058	2394.73791088548	2428.50547662729	2461.59289922553	2549.50701618228	2592.33339805254	2816.57575871624	2975.34893530365	2720.25510287219	2770.31019966123	2901.13797782626
uc021ygi.1-x0-0	646.348499867625	1086.78141780818	629.975013356806	689.591498360273	1083.58694910917	523.992045503076	925.306252481678	1090.55899104897	778.807853635615	1227.93785841953	1771.11217259287	950.099510733931	924.694889714477	1252.2139052147	1036.44909501595	869.397126271025	1727.67485217081	878.115994924146	1133.80261062142	1570.58005894864	910.747863347562	1069.98152407253	1688.56010742822	1084.22794524855	1000.67569286086	1089.77365785548	866.169633339814	868.664120298169	1490.66934568481	807.556409623337
uc010jie.1-x0-0	307.442540966242	323.418540091713	270.056153571231	271.269030453516	244.338233622655	299.004795100386	485.971654882634	835.208593144818	300.514809485716	543.352694540271	335.633502094858	552.2196662141	409.241668665144	435.119420644894	325.147974954155	574.286518159966	336.196187449454	401.511268069617	178.852237407491	85.9521425295277	195.488809051876	215.867153477982	128.245071450245	244.540541998993	497.196711968533	600.6268176907	421.835860392767	534.562535568104	408.587079690716	524.518558128092
uc011dde.2-x0-0	0.449477399073453	0	0	0.557020596413791	0	0	0.675899380921606	0	0.632662756812035	0.653854024717535	0	0.586843428495325	2.51686143090495	0	1.59699398307542	0.637387922486089	0	1.73626494300375	1.60766056096622	0	3.44980251268016	0.719557178259938	0	1.47313579517466	1.34620048366931	0	1.02263238883095	0	0	0
uc003lvu.3-x0-0	573.533161217725	558.848212658474	655.71693440779	558.691658203032	456.806262859747	608.117713044951	926.658051243521	787.33039353779	990.749877167646	863.741166651863	960.428175225286	906.673097025277	1437.12787704672	1268.82151668969	1335.08696985105	1406.7151449268	1125.3233496572	1402.03394147553	1162.33858557857	1129.09859959243	1174.08278848215	1063.50550946819	908.402589439233	977.180077465857	1112.85906649997	1016.9704072263	1148.41617265716	1129.93155955708	996.772875729	1048.4755332175
uc003lwa.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc003lwg.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511316194415475	0	0	0
uc011ddl.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jij.1-x0-0	2.69686439444072	0	1.87213971279883	2.22808238565516	0	1.63034239422239	1.35179876184321	0	1.8979882704361	0	0	1.76053028548597	1.00674457236198	0	1.9163927796905	0.637387922486089	0	0.868132471501874	1.20574542072466	0	2.29986834178677	2.15867153477982	3.56236309584013	1.96418106023288	0.448733494556438	2.27510158216174	2.55658097207737	1.33640633892026	0	2.8079151934052
uc021ygk.1-x0-0	0	0	0	0	0	0	0	5.31979995633642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc011ddm.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48996790868919	0
uc003lwl.3-x0-0	14.8327541694239	4.75615500134871	15.9131875587901	18.9387002780689	14.1645352824728	13.0427391537791	11.4902894756673	0	2.53065102724814	0	15.4907770197627	0.586843428495325	1.51011685854297	3.32152229499919	0.319398796615084	3.82432753491653	4.66939149235353	0.868132471501874	1.60766056096622	0	1.14993417089339	5.03690024781957	7.12472619168026	2.94627159034932	2.24366747278219	2.27510158216174	1.53394858324642	3.34101584730065	8.97993581737838	1.68474911604312
uc011ddo.2-x0-0	0	0	0	0	0	232.812893894957	0	0	0	0	0	0	0	0	0	0	0	52.5220145258634	0	0	77.6205565353036	0	0	35.3552590841918	0	86.4538601221463	33.2355526370059	41.4285965065281	0	0
uc021ygm.1-x0-0	1021.21265069488	917.937915260302	1021.72024825996	1237.14274463503	1009.22313887619	897.340453780003	144.642467517224	106.395999126728	137.287818228212	56.8853001504255	92.944662118576	0	1158.76300278864	1016.38582226975	1171.23538718751	1008.98508129548	952.555864440121	946.264393937043	247.579726388797	293.018667714299	217.912525384297	155.424350504147	174.555791696166	99.1911435417604	122.952977508464	0	88.9690178282926	68.1567232849333	0	133.095180167407
uc021ygn.1-x0-0	81.8048866313684	137.928495039113	51.0158071737681	104.162851529379	237.255965981419	71.0829283880961	0	0	4.42863929768424	0	0	46.947474279626	97.6542235191119	73.0734904899823	122.010340306962	23.5833531319853	28.0163489541212	66.4121340698934	9.64596336579729	0	23.5736505033144	0	0	4.9104526505822	8.97466989112876	0	5.11316194415475	6.01382852514117	130.209069351987	0
uc021ygo.1-x0-0	0	0	0	0	0	32.6068478844478	0	0	0	0	0	0	40.7731551806601	99.6456688499758	47.9098194922626	52.2658096438593	32.6857404464747	52.9560807616143	8.03830280483108	54.6968179733358	0	12.9520292086789	0	0	0	50.0522348075584	9.71500769389402	0	0	0
uc003lwt.3-x0-0	0	0	19.189432056188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc011ddp.2-x0-0	0	0	8.42462870759473	0	0	0	4.73129566645124	0	0	0	0	16.4316159978691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc003lww.3-x0-0	15.2822315684974	0	10.7648033485933	6.1272265605517	10.6234014618546	2.28247935191134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.93606844012082	0	5.62447813857022	4.00921901676078	0	4.49266430944833
