chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value	ensembl
chr16	16393567	16393616	NPIPA7	0	+	16393567	16393616	0	1	49	0	-1.05826099314454	0.00193235764300426	ENSG00000214967.5
chr1	1575477	1575526	AL645728.1	0	+	1575477	1575526	0	1	49	0	3.92526823165842	0.00122069492871635	ENSG00000215014.5
chr17	7327700	7327749	NEURL4	0	-	7327700	7327749	0	1	49	0	0.924948794617269	0.00152382967548947	ENSG00000215041.10
chr5	43054206	43054255	AC025171.2	0	+	43054206	43054255	0	1	49	0	5.11198778834717	3.05685926460519e-07	ENSG00000215068.8
chrX	75744270	75744319	TTC3P1	0	-	75744270	75744319	0	1	49	0	-1.40749656877012	3.19443476698433e-05	ENSG00000215105.4
chr16	2610673	2610722	AC141586.1	0	+	2610673	2610722	0	1	49	0	4.99043258677873	0.00151563967066626	ENSG00000215154.6
chr6	57946915	57946964	LINC00680	0	-	57946915	57946964	0	1	49	0	-1.99324152376109	3.59330750323572e-05	ENSG00000215190.9
chr22	18088001	18088050	PEX26	0	+	18088001	18088050	0	1	49	0	5.68017260901707	1.01089614021887e-05	ENSG00000215193.13
chr22	18088201	18088250	PEX26	0	+	18088201	18088250	0	1	49	0	0.774913135256514	0.00272051731885026	ENSG00000215193.13
chr20	3146718	3146767	FASTKD5	0	-	3146718	3146767	0	1	49	0	-0.518850212496117	0.00324912297402047	ENSG00000215251.4
chr22	15563441	15563490	AP000533.2	0	-	15563441	15563490	0	1	49	0	4.65396035151853	9.40781311393745e-05	ENSG00000215268.3
chr14	23275671	23275720	HOMEZ	0	-	23275671	23275720	0	1	49	0	1.05617049457345	0.000340590992781831	ENSG00000215271.9
chr21	43806106	43806155	AATBC	0	-	43806106	43806155	0	1	49	0	3.83945231245756	6.46459887656547e-05	ENSG00000215458.8
chr18	49482273	49482371	RPL17-C18orf32	0	-	49482273	49482371	0	1	98	0	4.2046926193816	1.86865895504226e-11	ENSG00000215472.10
chr1	15660990	15661088	RSC1A1	0	+	15660990	15661088	0	1	98	0	0.960680821251222	1.82626907180748e-05	ENSG00000215695.1
chr1	15661137	15661186	RSC1A1	0	+	15661137	15661186	0	1	49	0	2.07107329200932	0.000457189543460079	ENSG00000215695.1
chr1	15661575	15661624	RSC1A1	0	+	15661575	15661624	0	1	49	0	5.81413053181571	4.9683278824375e-08	ENSG00000215695.1
chr1	220253811	220253860	MORF4L1P1	0	+	220253811	220253860	0	1	49	0	-5.34233425195544	0.00252250360718542	ENSG00000218283.2
chr1	22030629	22030678	LINC00339	0	+	22030629	22030678	0	1	49	0	1.10336289142671	0.00249383992749896	ENSG00000218510.8
chr19	55579103	55579152	ZNF579	0	-	55579103	55579152	0	1	49	0	3.21887582387806	0.00105696707664704	ENSG00000218891.5
chr6	23972554	23972603	AL032822.1	0	+	23972554	23972603	0	1	49	0	-3.00897750030397	0.001012489142034	ENSG00000220748.2
chr19	52929148	52929197	ZNF816-ZNF321P	0	-	52929148	52929197	0	1	49	0	5.06890420222023	0.00131641794812687	ENSG00000221874.4
chr2	87583710	87583759	CYTOR	0	+	87583710	87583759	0	1	49	0	4.76217393479776	0.00227634928650622	ENSG00000222041.11
chr2	87629062	87629111	CYTOR	0	+	87629062	87629111	0	1	49	0	-2.45211682696501	0.000129306998353562	ENSG00000222041.11
chr16	70250799	70250848	EXOSC6	0	-	70250799	70250848	0	1	49	0	1.95667451564247	9.64625093223815e-05	ENSG00000223496.3
chr8	213429	213478	RPL23AP53	0	-	213429	213478	0	1	49	0	-0.870602547702727	0.00146194502569452	ENSG00000223508.5
chr19	12076575	12076624	ZNF844	0	+	12076575	12076624	0	1	49	0	-2.45422083954091	0.00236620254808273	ENSG00000223547.10
chr16	89995572	89995621	AFG3L1P	0	+	89995572	89995621	0	1	49	0	0.760969776898707	0.00251721693727547	ENSG00000223959.8
chr16	89995872	89995921	AFG3L1P	0	+	89995872	89995921	0	1	49	0	4.34380542184432	8.59154701604581e-07	ENSG00000223959.8
chr1	240770108	240770157	THAP12P8	0	-	240770108	240770157	0	1	49	0	2.3393990661032	0.000403018556724644	ENSG00000223963.2
chr1	240770993	240771042	THAP12P8	0	-	240770993	240771042	0	1	49	0	3.63758616033087	0.0016444621136168	ENSG00000223963.2
chr1	1328749	1328798	CPTP	0	+	1328749	1328798	0	1	49	0	4.74493212820223	1.31406653092192e-06	ENSG00000224051.7
chr15	24989674	24989723	SNHG14	0	+	24989674	24989723	0	1	49	0	3.40119738196533	0.00279948585671908	ENSG00000224078.15
chr15	24989774	24989823	SNHG14	0	+	24989774	24989823	0	1	49	0	-3.48507886568216	0.00082741368514061	ENSG00000224078.15
chr15	24998385	24998434	SNHG14	0	+	24998385	24998434	0	1	49	0	1.99720344344301	1.15940632720024e-05	ENSG00000224078.15
chr16	71849633	71849682	ATXN1L	0	+	71849633	71849682	0	1	49	0	-3.25809653786046	0.000722264995828503	ENSG00000224470.8
chr6	11135941	11135990	SMIM13	0	+	11135941	11135990	0	1	49	0	-0.680353829100036	0.00342740108313167	ENSG00000224531.6
chr10	29420910	29420959	SVIL-AS1	0	+	29420910	29420959	0	1	49	0	-6.42162226779715	0.00115888811091758	ENSG00000224597.10
chr10	29421060	29421109	SVIL-AS1	0	+	29421060	29421109	0	1	49	0	4.9272536851572	0.00169707218486081	ENSG00000224597.10
chr19	9690767	9690816	ZNF812P	0	-	9690767	9690816	0	1	49	0	5.74620319054015	8.48441159373437e-06	ENSG00000224689.9
chr10	79684641	79684690	AL132656.1	0	-	79684641	79684690	0	1	49	0	-0.882066859486578	0.00234019066793889	ENSG00000224886.2
chrX	134166843	134166892	TIMM8BP2	0	+	134166843	134166892	0	1	49	0	-0.998148288468939	0.000904761887037809	ENSG00000224908.1
chr10	87343148	87343197	LINC00863	0	+	87343148	87343197	0	1	49	0	4.57471097849401	2.48156652982168e-06	ENSG00000224914.4
chr7	128351022	128351071	PRRT4	0	-	128351022	128351071	0	1	49	0	-0.969796507190442	0.00328385312452051	ENSG00000224940.8
chr7	128351420	128351469	PRRT4	0	-	128351420	128351469	0	1	49	0	1.61631079172186	0.000192158894946948	ENSG00000224940.8
chr17	45468557	45475112	PLEKHM1	0	-	45468557	45475112	0	2	37,13	0,6543	2.18287712718227	0.00446094433152422	ENSG00000225190.11
chr7	29651330	29684812	ZNRF2P2	0	-	29651330	29684812	0	2	10,40	0,33443	-1.39983858622817	5.4855339733817e-05	ENSG00000225264.3
chr9	38567382	38567431	SNX18P3	0	-	38567382	38567431	0	1	49	0	5.3706380281183	1.26356245688797e-07	ENSG00000225345.3
chr3	14945536	14945585	FGD5-AS1	0	-	14945536	14945585	0	1	49	0	6.16331480402529	4.59671558594722e-08	ENSG00000225733.6
chr3	14946131	14947112	FGD5-AS1	0	-	14946131	14947112	0	2	24,26	0,956	1.95404027513856	4.61430084738312e-05	ENSG00000225733.6
chr10	49524155	49524204	ERCC6	0	-	49524155	49524204	0	1	49	0	-0.7142309940579	0.000363099323980154	ENSG00000225830.14
chr1	120952472	120952521	LINC00623	0	+	120952472	120952521	0	1	49	0	-2.40344570332072	0.000965984281514843	ENSG00000226067.7
chr1	52995496	52995545	TUBBP10	0	+	52995496	52995545	0	1	49	0	3.43398720432412	1.62998892572208e-06	ENSG00000226147.1
chr7	130882482	130882531	AC016831.1	0	-	130882482	130882531	0	1	49	0	4.31079912538551	0.00159301131884704	ENSG00000226380.9
chr17	16746272	16746321	UPF3AP1	0	-	16746272	16746321	0	1	49	0	-3.73766961776362	0.00335370838775118	ENSG00000226478.3
chr2	120221908	120221957	TMEM185B	0	-	120221908	120221957	0	1	49	0	-1.89780468166472	0.00312051481659337	ENSG00000226479.4
chr2	120222007	120222056	TMEM185B	0	-	120222007	120222056	0	1	49	0	0.874659348398342	0.000258180679385767	ENSG00000226479.4
chr2	120222306	120222355	TMEM185B	0	-	120222306	120222355	0	1	49	0	4.20469262025645	4.61857905018626e-05	ENSG00000226479.4
chr9	33603084	33603133	CYP4F26P	0	+	33603084	33603133	0	1	49	0	4.96284463025054	3.21364627686727e-07	ENSG00000226562.4
chr10	95873991	95874040	ENTPD1-AS1	0	-	95873991	95874040	0	1	49	0	1.47165421007107	4.15786681461361e-05	ENSG00000226688.7
chr19	54444954	54445003	LENG8-AS1	0	-	54444954	54445003	0	1	49	0	3.52636052460679	1.15360296157885e-05	ENSG00000226696.6
chr3	75737558	75737607	ZNF717	0	-	75737558	75737607	0	1	49	0	0.675954780019571	0.00179222660268386	ENSG00000227124.11
chr1	81502089	81502138	ARID3BP1	0	+	81502089	81502138	0	1	49	0	-3.85014760183436	0.00057743782167774	ENSG00000227288.3
chr10	49941538	49941587	PARG	0	-	49941538	49941587	0	1	49	0	4.58496747867057	0.00311058757254168	ENSG00000227345.8
chr6	113869193	113869242	MROCKI	0	-	113869193	113869242	0	1	49	0	5.13579843704089	1.57965458602582e-07	ENSG00000227502.3
chr1	247190391	247190440	AL390728.4	0	-	247190391	247190440	0	1	49	0	1.9236870122706	0.00033907192358773	ENSG00000227671.4
chr16	16357524	16357573	AC138969.3	0	+	16357524	16357573	0	1	49	0	5.0937502007974	2.43154931367506e-06	ENSG00000227827.3
chr16	16362443	16362671	AC138969.3	0	+	16362443	16362671	0	2	25,25	0,204	4.34380542169266	4.5088369671209e-07	ENSG00000227827.3
chr16	16365463	16365512	AC138969.3	0	+	16365463	16365512	0	1	49	0	5.36129216570942	0.000775293979270786	ENSG00000227827.3
chr1	97546812	97546861	SEC63P1	0	+	97546812	97546861	0	1	49	0	1.20378587096731	0.00368226595822363	ENSG00000228057.1
chr3	39335842	39335891	HNRNPA1P21	0	+	39335842	39335891	0	1	49	0	2.86220088077198	0.000957953029087299	ENSG00000228168.1
chr1	178746732	178746781	PTPN2P1	0	-	178746732	178746781	0	1	49	0	3.07961375726247	0.000126473528616278	ENSG00000228196.1
chr5	37211392	37211441	OFD1P17	0	+	37211392	37211441	0	1	49	0	5.52942908750206	7.52098526901612e-07	ENSG00000228212.1
chr6	26522558	26522607	HCG11	0	+	26522558	26522607	0	1	49	0	1.68354588458781	2.21639547548502e-05	ENSG00000228223.3
chr22	23693477	23693526	GUSBP11	0	-	23693477	23693526	0	1	49	0	-0.67764299402398	0.00327908179347558	ENSG00000228315.12
chr22	23694622	23694671	GUSBP11	0	-	23694622	23694671	0	1	49	0	1.66188438780646	0.00210360585151304	ENSG00000228315.12
chr1	729176	729225	AL669831.1	0	-	729176	729225	0	1	49	0	5.0937502007974	9.94277661869881e-07	ENSG00000228327.3
chr6	30633769	30633818	PTMAP1	0	+	30633769	30633818	0	1	49	0	3.44998754583159	0.000833793106053471	ENSG00000228415.3
chrX	71183482	71183531	AL590764.1	0	-	71183482	71183531	0	1	49	0	4.96981329956665	5.5447785454188e-06	ENSG00000228427.3
chr9	136804176	136804225	CCDC183-AS1	0	-	136804176	136804225	0	1	49	0	-2.18841394765408	0.00157891803210264	ENSG00000228544.1
chr17	46330402	46330451	ARL17B	0	-	46330402	46330451	0	1	49	0	4.10264336487577	1.90223121143696e-07	ENSG00000228696.10
chr1	853404	853453	LINC01128	0	+	853404	853453	0	1	49	0	0.967189859872604	0.000205187073891055	ENSG00000228794.10
chr2	210032509	210032558	KANSL1L-AS1	0	+	210032509	210032558	0	1	49	0	-2.04883609261975	0.00281127934870318	ENSG00000229127.2
chr7	66554162	66554211	AC006001.3	0	-	66554162	66554211	0	1	49	0	-0.698530773676548	0.000585693593244896	ENSG00000229180.7
chr21	13763784	13763833	FEM1AP1	0	+	13763784	13763833	0	1	49	0	1.78294883953092	0.00232977064124829	ENSG00000229231.1
chr13	40992825	40992874	RGS17P1	0	-	40992825	40992874	0	1	49	0	-0.935460647981875	0.00210011471576543	ENSG00000229473.2
chr19	22664325	22664374	ZNF492	0	+	22664325	22664374	0	1	49	0	-1.2577257578374	0.0040475021399623	ENSG00000229676.3
chr19	22664475	22664524	ZNF492	0	+	22664475	22664524	0	1	49	0	4.47163879336357	0.00119031050118823	ENSG00000229676.3
chr19	22664925	22664974	ZNF492	0	+	22664925	22664974	0	1	49	0	3.82864139744209	0.00105816917709778	ENSG00000229676.3
chrX	73827040	73827089	XIST	0	-	73827040	73827089	0	1	49	0	-1.12636220162102	0.00303939378817963	ENSG00000229807.12
chr16	30569594	30569643	ZNF688	0	-	30569594	30569643	0	1	49	0	4.9272536851572	0.00169707218486081	ENSG00000229809.8
chr1	801072	801121	AL669831.4	0	-	801072	801121	0	1	49	0	-3.01226157498545	0.00097034226135162	ENSG00000230092.7
chr1	180273632	180273681	ACBD6	0	-	180273632	180273681	0	1	49	0	4.4188406077966	0.00415551880840881	ENSG00000230124.8
chr9	95294712	95294761	AL157384.1	0	+	95294712	95294761	0	1	49	0	1.10642482840491	0.00353340804507052	ENSG00000230221.2
chr2	97429751	97429800	AC092683.1	0	-	97429751	97429800	0	1	49	0	1.12059119538689	0.000383172778669838	ENSG00000230606.11
chr7	128652973	128653022	AC018638.2	0	+	128652973	128653022	0	1	49	0	-2.29808058056493	0.00165895800972882	ENSG00000230715.3
chr11	129724	129773	LINC01001	0	-	129724	129773	0	1	49	0	6.46614472437301	1.99057387129109e-07	ENSG00000230724.9
chr11	130717	130816	LINC01001	0	-	130717	130816	0	1	99	0	4.54329478226064	1.26796060641317e-09	ENSG00000230724.9
chr2	130212965	130213014	RHOQP3	0	-	130212965	130213014	0	1	49	0	3.7612001156842	0.000114907325756586	ENSG00000230756.1
chr10	45699447	45699496	AGAP10P	0	+	45699447	45699496	0	1	49	0	-1.82353543593176	0.000161313001667329	ENSG00000230869.1
chr19	20398051	20398100	ZNF826P	0	-	20398051	20398100	0	1	49	0	4.30068099422979	0.00391174515223147	ENSG00000231205.11
chr15	28789268	28789317	AC055876.1	0	+	28789268	28789317	0	1	49	0	3.8286413964891	0.00376471317913774	ENSG00000232431.3
chr19	36325207	36325256	LINC00665	0	-	36325207	36325256	0	1	49	0	-0.534762196593896	0.000823151142858358	ENSG00000232677.8
chr19	36330368	36330417	LINC00665	0	-	36330368	36330417	0	1	49	0	4.84418708645859	0.00196797698588525	ENSG00000232677.8
chr6	51410262	51410311	AL158050.1	0	-	51410262	51410311	0	1	49	0	0.654062744321565	0.00395962214483392	ENSG00000232702.3
chr2	131461480	131461529	RHOQP2	0	+	131461480	131461529	0	1	49	0	3.82864139647973	0.000107442946513214	ENSG00000232742.3
chrX	64044774	64044823	HNRNPDP1	0	+	64044774	64044823	0	1	49	0	4.74493212836325	0.00234688025778584	ENSG00000232794.1
chr20	18142689	18142738	PET117	0	+	18142689	18142738	0	1	49	0	4.1149638484347	0.00139505446970167	ENSG00000232838.4
chr2	95828743	95828792	LINC00342	0	-	95828743	95828792	0	1	49	0	4.1174098336597	0.00411826237127666	ENSG00000232931.6
chr2	95829343	95829392	LINC00342	0	-	95829343	95829392	0	1	49	0	4.45434729625351	0.00390712658675885	ENSG00000232931.6
chr9	138231023	138231072	FAM157B	0	+	138231023	138231072	0	1	49	0	4.60517018598809	0.0030023065841549	ENSG00000233013.10
chr20	52110578	52110627	ERP29P1	0	-	52110578	52110627	0	1	49	0	3.21887582585185	0.00100244145933859	ENSG00000233347.1
chr7	73206295	73206344	GTF2IP4	0	+	73206295	73206344	0	1	49	0	0.675056234902531	0.00060279309317679	ENSG00000233369.7
chr7	73206394	73206443	GTF2IP4	0	+	73206394	73206443	0	1	49	0	-1.50906991837939	4.36504613443578e-05	ENSG00000233369.7
chr2	27357221	27357270	AC074117.1	0	+	27357221	27357270	0	1	49	0	1.07377161097112	0.00235283224676552	ENSG00000234072.1
chr6	30186345	30186394	TRIM26	0	-	30186345	30186394	0	1	49	0	-0.857273005444024	0.000919292988618481	ENSG00000234127.9
chr9	33576770	33576819	SNX18P7	0	+	33576770	33576819	0	1	49	0	4.1108738641693	0.000154111853682415	ENSG00000234373.1
chr10	42515551	42515600	ZNF37BP	0	-	42515551	42515600	0	1	49	0	4.26267987703195	9.99418568348176e-07	ENSG00000234420.7
chr10	42515850	42515899	ZNF37BP	0	-	42515850	42515899	0	1	49	0	2.70805019960882	0.00268954617241612	ENSG00000234420.7
chr10	42519335	42519384	ZNF37BP	0	-	42519335	42519384	0	1	49	0	3.87120101075914	5.24990072804376e-05	ENSG00000234420.7
chr10	42519584	42519633	ZNF37BP	0	-	42519584	42519633	0	1	49	0	1.23073025349548	0.000974944544995138	ENSG00000234420.7
chr10	42520629	42520678	ZNF37BP	0	-	42520629	42520678	0	1	49	0	0.945849534115702	0.000255323356574522	ENSG00000234420.7
chr12	111840113	111840162	MAPKAPK5-AS1	0	-	111840113	111840162	0	1	49	0	4.67282883445254	1.61702872314429e-07	ENSG00000234608.8
chr8	142666144	142666193	JRK	0	-	142666144	142666193	0	1	49	0	-0.713486864796624	0.000914977670106287	ENSG00000234616.9
chr8	142666293	142666342	JRK	0	-	142666293	142666342	0	1	49	0	3.55534806132839	4.82058425699261e-06	ENSG00000234616.9
chr9	128114252	128114301	SLC25A25-AS1	0	-	128114252	128114301	0	1	49	0	-1.25276296849537	0.000231598950912626	ENSG00000234771.3
chr11	62727039	62727088	HNRNPUL2-BSCL2	0	-	62727039	62727088	0	1	49	0	-0.918028351772695	0.00264072212013411	ENSG00000234857.2
chr11	62727137	62727186	HNRNPUL2-BSCL2	0	-	62727137	62727186	0	1	49	0	4.2835865616996	4.58501447342385e-06	ENSG00000234857.2
chr20	10613447	10613496	AL035456.1	0	-	10613447	10613496	0	1	49	0	-3.35573500761465	0.00180239560052586	ENSG00000235036.4
chr9	134026880	134026929	BRD3OS	0	+	134026880	134026929	0	1	49	0	-2.12389330425065	0.0001844812982843	ENSG00000235106.10
chr14	23301359	23301408	PPP1R3E	0	-	23301359	23301408	0	1	49	0	-0.960055759840915	0.000453662908997621	ENSG00000235194.9
chr6	166586002	166586051	RAMACL	0	-	166586002	166586051	0	1	49	0	3.82864139738541	0.000148788731728633	ENSG00000235272.2
chr7	44040439	44040488	LINC00957	0	+	44040439	44040488	0	1	49	0	4.11903717481247	0.00224851599974774	ENSG00000235314.1
chr2	73986003	73986052	AC073046.1	0	+	73986003	73986052	0	1	49	0	5.80814248997107	3.16104531439266e-09	ENSG00000235499.1
chr22	41209637	41209686	L3MBTL2-AS1	0	-	41209637	41209686	0	1	49	0	20.8141305317706	0.000273296426474001	ENSG00000235513.2
chr17	16616897	16616946	AC005822.1	0	-	16616897	16616946	0	1	49	0	2.91777073197823	0.00122660142684328	ENSG00000235554.1
chr1	77848653	77848702	NSRP1P1	0	+	77848653	77848702	0	1	49	0	4.15888308346154	0.000222615191033171	ENSG00000235613.2
chrX	149946761	149946810	LINC00894	0	+	149946761	149946810	0	1	49	0	4.02535169057412	9.13619008224842e-06	ENSG00000235703.6
chr3	44710246	44710295	SOCS5P3	0	-	44710246	44710295	0	1	49	0	4.94520748861278	2.5416314164417e-07	ENSG00000235805.1
chr7	30371705	30371754	AC006978.1	0	+	30371705	30371754	0	1	49	0	-0.949080554697147	0.000449899187989766	ENSG00000235859.5
chr7	30372544	30372593	AC006978.1	0	+	30372544	30372593	0	1	49	0	-4.29592393412708	0.00343102301866816	ENSG00000235859.5
chr7	5846951	5847000	ZNF815P	0	+	5846951	5847000	0	1	49	0	-2.26574452443949	0.00328241808345719	ENSG00000235944.8
chr7	5847392	5847441	ZNF815P	0	+	5847392	5847441	0	1	49	0	-1.52806982351925	0.00151607431720579	ENSG00000235944.8
chr22	27924327	27924376	TTC28-AS1	0	+	27924327	27924376	0	1	49	0	1.65822807660362	0.00248324560930235	ENSG00000235954.7
chr11	10853748	10853797	ZBED5	0	-	10853748	10853797	0	1	49	0	1.74813884675184	0.000600083693811482	ENSG00000236287.8
chr3	198218919	198218968	FAM157A	0	+	198218919	198218968	0	1	49	0	6.3456363608286	0.000125388249407221	ENSG00000236438.7
chr3	198222015	198222064	FAM157A	0	+	198222015	198222064	0	1	49	0	-0.813106495638925	0.00402181432158322	ENSG00000236438.7
chr10	92669344	92669393	EIF2S2P3	0	-	92669344	92669393	0	1	49	0	3.88156379794344	0.00342933661110034	ENSG00000236493.2
chr22	20482914	20482963	KRT18P5	0	-	20482914	20482963	0	1	49	0	4.11087386417331	0.00228156773755161	ENSG00000236670.1
chr2	121651193	121651242	NIFK-AS1	0	+	121651193	121651242	0	1	49	0	-0.906438435431142	0.0019213000127668	ENSG00000236859.7
chr19	20545148	20545197	ZNF737	0	-	20545148	20545197	0	1	49	0	4.57471097850338	0.00316699710773449	ENSG00000237440.9
chr19	20545247	20545296	ZNF737	0	-	20545247	20545296	0	1	49	0	6.05208916891505	9.11431661254625e-08	ENSG00000237440.9
chr2	65048169	65055920	LINC02245	0	-	65048169	65055920	0	2	44,6	0,7746	4.76217393479775	0.00227634928650611	ENSG00000237638.2
chr6	33404078	33404127	KIFC1	0	+	33404078	33404127	0	1	49	0	4.85981240436167	0.0019140040657214	ENSG00000237649.8
chr6	33405446	33405495	KIFC1	0	+	33405446	33405495	0	1	49	0	0.806914879556593	0.00203498215324471	ENSG00000237649.8
chr6	33406209	33406258	KIFC1	0	+	33406209	33406258	0	1	49	0	-2.42447491060309	0.000260300141078362	ENSG00000237649.8
chr6	30006171	30006220	AL671277.2	0	-	30006171	30006220	0	1	49	0	5.54907608488585	1.13832965276117e-08	ENSG00000237669.1
chr5	150848570	150848619	IRGM	0	+	150848570	150848619	0	1	49	0	3.95124371858143	0.00303158025464845	ENSG00000237693.4
chr4	15688562	15688611	FAM200B	0	+	15688562	15688611	0	1	49	0	3.88156379778241	2.89872172332117e-06	ENSG00000237765.7
chr9	33675502	33675551	PTENP1	0	-	33675502	33675551	0	1	49	0	1.31797511714241	0.00014376633068891	ENSG00000237984.3
chr1	90686	90735	AL627309.1	0	-	90686	90735	0	1	49	0	-1.00034707854835	0.000520181436416967	ENSG00000238009.6
chr17	46513361	46513410	LRRC37A2	0	+	46513361	46513410	0	1	49	0	-1.06098122045046	0.000736453107239132	ENSG00000238083.7
chr17	46514900	46514949	LRRC37A2	0	+	46514900	46514949	0	1	49	0	-5.79909265445116	0.00121829370163662	ENSG00000238083.7
chr17	46515149	46515198	LRRC37A2	0	+	46515149	46515198	0	1	49	0	6.32256523991792	1.98013768715199e-08	ENSG00000238083.7
chr17	46549271	46549320	LRRC37A2	0	+	46549271	46549320	0	1	49	0	-0.729209788581671	0.00311987802158065	ENSG00000238083.7
chrX	27519560	27519609	AC006210.2	0	+	27519560	27519609	0	1	49	0	3.81035935165165	5.05982857211817e-05	ENSG00000238247.2
chr3	136842418	136842467	NCK1-DT	0	-	136842418	136842467	0	1	49	0	4.44851637578168	2.59877307995371e-06	ENSG00000239213.6
chr6	7883152	7883201	TXNDC5	0	-	7883152	7883201	0	1	49	0	4.77068462448424	5.28621507378535e-06	ENSG00000239264.9
chr3	52221179	52221228	TLR9	0	-	52221179	52221228	0	1	49	0	-1.69436956597048	9.26924721849076e-05	ENSG00000239732.3
chr10	45964495	45964594	PARGP1	0	-	45964495	45964594	0	1	99	0	1.77453887148183	6.80877618568851e-06	ENSG00000239883.8
chr19	54587339	54587388	LILRA2	0	+	54587339	54587388	0	1	49	0	2.4174653689835	0.000684211490568298	ENSG00000239998.6
chr7	966750	966799	COX19	0	-	966750	966799	0	1	49	0	1.26803044062616	0.00101675098831755	ENSG00000240230.6
