chr	start	end	strand	pvalue	qvalue	meth.diff	dist.to.feature	feature.name	feature.strand
chr2	218400146	218403145	+	0.00419977168212793	0.0170046882732869	-9.6457686226578	0	MIR26B	+
chr19	4900580	4903579	+	0.00420703393381661	0.0170305525191548	-16.0671032564816	0	UHRF1	+
chr5	115599557	115602556	+	0.00420834498207791	0.0170323198729189	-13.4497549019608	0	TICAM2	-
chr14	52704678	52707677	+	0.00420830050052931	0.0170323198729189	12.6600426780475	0	PSMC6	+
chr4	53590456	53593455	+	0.00421079488066177	0.0170404648427362	-22.2673709874035	0	LNX1-AS2	+
chr6	112085091	112088090	+	0.00421346141421222	0.0170494847190856	11.7199279226271	0	FAM229B	+
chr2	148872298	148875297	-	0.00421592729502922	0.0170576908784652	-25.3231492361927	0	KIF5C	+
chr1	32269098	32272097	-	0.00422721878114718	0.0170998242595627	-32.8125	0	AL121991.1	-
chr22	41721632	41724631	-	0.00422776197497861	0.0171002458452177	-33.4090909090909	0	RNU6ATAC22P	-
chr21	36078890	36081889	-	0.00423111830224323	0.0171102681889219	-19.6551724137931	0	SETD4	-
chr5	7393638	7396637	+	0.00423211715931268	0.0171125310297929	-8.10064715778616	0	ADCY2	+
chr7	27185319	27188318	+	0.00423383037261672	0.0171176815947363	-9.86763697727153	0	AC004080.15	+
chr5	140716425	140719424	+	0.00423694688055022	0.0171285041232704	-12.2777777777778	0	VTRNA1-2	+
chr16	67478814	67481813	+	0.00424133437481094	0.0171444620287185	-5.60059032382256	0	AC009061.2	+
chr1	234538555	234541554	-	0.00424474893202504	0.017156484192471	-10.6177370030581	0	AL161640.3	-
chr8	142173839	142176838	+	0.00424566137520701	0.0171583918322636	-14.4756531338158	0	MIR4472-1	+
chr5	178186933	178189932	-	0.00424675387336656	0.0171610266739621	-13.3323598130841	0	GMCL2	-
chr4	52721878	52724877	-	0.00425115818075822	0.0171752610383153	-13.240589198036	0	AC104066.5	-
chrX	103327729	103330728	+	0.00425200003911111	0.0171768807968032	-22.5108225108225	0	TCEAL7	+
chr4	112285405	112288404	-	0.00425595292330816	0.0171892842019149	-8.56634719889339	0	TIFA	-
chr3	14178122	14181121	-	0.00426652568233919	0.0172301998709852	-8.12878006740639	0	LSM3	+
chr21	38118951	38121950	+	0.00427444100852122	0.017258587218796	-20.041417395306	0	DSCR4	-
chr5	176416070	176419069	-	0.00427777828201247	0.0172702718391332	12.0672808486879	0	CLTB	-
chr16	68022733	68025732	-	0.00427932940711892	0.0172747437361987	-6.34018200581668	0	DDX28	-
chr8	66177965	66180964	-	0.0042820632336795	0.0172821978106076	-23.8738738738739	0	CRH	-
chr17	82400883	82403882	-	0.00428489792598754	0.0172882650136556	-14.4449116904962	0	AC132938.3	-
chr20	25585032	25588031	-	0.00428481529500604	0.0172882650136556	-12.7903028656797	0	NINL	-
chr22	31486188	31489187	+	0.0042848076069785	0.0172882650136556	-27.7579365079365	0	EIF4ENIF1	-
chr8	109537211	109540210	+	0.00429003491323372	0.0173071986376367	9.44682391265006	0	EBAG9	+
chr7	1693858	1696857	-	0.00429161191093198	0.0173117678358036	-10.9649122807018	0	AC074389.1	-
chr3	193592612	193595611	-	0.00429355931115738	0.017317830085539	-10.7930574098798	0	OPA1	+
chr17	48721192	48724191	+	0.00429515898726892	0.0173224886995611	-11.8681342728347	0	PRAC2	+
chr20	22471058	22474057	-	0.00429832696812022	0.0173334707083978	-29.8913043478261	0	AL133464.1	-
chr19	6885066	6888065	+	0.00429979634893809	0.0173372642708441	-22.3529411764706	0	ADGRE1	+
chr17	42821885	42824884	+	0.00430411797526097	0.0173514349297621	16.2762762762763	0	PSME3	+
chr22	41620544	41623543	-	0.0043060200953145	0.0173573067894222	-11.9051862413117	0	XRCC6	+
chr9	91212547	91215546	-	0.00430713940147903	0.0173582262967738	-28.8770053475936	-2249	AL158071.5	-
chrX	53214180	53217179	-	0.00430713940147903	0.0173582262967738	-28.8770053475936	0	KDM5C-IT1	-
chr11	117196870	117199869	+	0.0043080772079338	0.0173602097481185	-14.3761726078799	0	TAGLN	+
chr4	163473255	163476254	-	0.00431293566445085	0.0173779901539804	15.222602739726	0	TKTL2	-
chr2	214408554	214411553	+	0.00431738706743009	0.0173887317216438	-14.9388468258591	0	VWC2L	+
chr3	51953403	51956402	-	0.00431729835404455	0.0173887317216438	-22.3758865248227	0	GPR62	+
chr11	123062731	123065730	-	0.00431690164878426	0.0173887317216438	-11.5117076516116	78	AP000926.2	+
chr14	106276544	106279543	-	0.0043197152235771	0.0173963099901216	-23.0188679245283	0	IGHV1-24	-
chr11	1989421	1992420	-	0.00432178095173288	0.017402829953975	-9.01784726645791	0	LINC01219	+
chr19	10419622	10422621	-	0.00432441597411718	0.017409841284801	5.11334543592608	0	PDE4A	+
chr19	49441861	49444860	-	0.00433457673452635	0.0174489445792574	5.33376440910687	0	SLC17A7	-
chr22	35989821	35992820	+	0.00434558799643531	0.0174914631536617	-30.952380952381	0	Z82217.1	+
chr9	129108450	129111449	+	0.004354144171646	0.0175204716668185	9.24914876130093	0	PTPA	+
chr12	6960746	6963745	+	0.00435597223330071	0.0175260171811846	-13.2807176924824	0	MIR200C	+
chr1	157236637	157239636	-	0.00435993778271665	0.0175383494760148	-23.6078431372549	0	AL138900.1	-
chr8	24076659	24079658	-	0.00436174137039282	0.0175437929874705	-35.6602186711522	0	RNU1-148P	-
chr11	67359914	67362913	+	0.00436636276500529	0.0175587551884775	-19.0235362769889	0	RN7SKP239	+
chr8	38971728	38974727	+	0.00437106791131645	0.0175758619410954	-11.7418414446514	0	HTRA4	+
chr1	13510720	13513719	+	0.00437926154261774	0.0175981411372491	-13.248126081107	0	AL354712.1	+
chr2	240820537	240823536	-	0.00437848059316998	0.0175981411372491	-11.2725983693726	0	KIF1A	-
chr12	6961199	6964198	+	0.00437919250935587	0.0175981411372491	-12.1530989824237	0	MIR141	+
chr12	52520031	52523030	-	0.00437931921921429	0.0175981411372491	-16	0	KRT5	-
chr3	143313930	143316929	-	0.00438329606047297	0.0176104886588	-35.7954545454545	0	AC131210.1	-
chr16	12372083	12375082	-	0.00438284845861835	0.0176104886588	-31.7812269031781	0	AC007598.3	+
chr22	19291220	19294219	-	0.00438689426325709	0.0176208737059271	-11.6431322207959	0	AC000085.1	+
chr2	233379456	233382455	-	0.0043905147840151	0.0176322168465266	-14.7549909255898	0	AC013726.1	-
chr12	2812403	2815402	-	0.00439154439329075	0.0176345337429792	-16.1538461538462	0	ITFG2	+
chr11	33373583	33376582	+	0.00439304227175127	0.0176387254327226	-11.5597212208604	0	KIAA1549L	+
chr16	56304345	56307344	+	0.00439349384863835	0.0176387254327226	-18.6487669633737	0	AC009102.3	+
chr5	31747579	31750578	-	0.00439520841654957	0.0176437905880759	22.2082459818309	0	AC022447.7	-
chr2	131102347	131105346	+	0.00439580232506062	0.017644356473234	-20.1235447849846	0	PLEKHB2	+
chr22	31397104	31400103	+	0.00439701505655699	0.0176455878776324	-11.9686762050285	0	DRG1	+
chr11	70643665	70646664	+	0.00440428374536884	0.0176692969413845	-17.8381962864721	0	SHANK2-AS2	+
chr7	114419376	114422375	-	0.00440669953400418	0.0176771681955651	-21.2121212121212	0	AC073626.1	-
chr1	151279118	151282117	+	0.00440851567279344	0.0176821884945333	-11.6265587962486	0	ZNF687-AS1	-
chr1	244730463	244733462	-	0.00440885885887312	0.0176821884945333	-11.3513513513513	0	AL451007.2	+
chr1	235073721	235076720	-	0.00441017468284453	0.0176856449217839	14.2634489693313	0	LINC01348	-
chr9	33467436	33470435	-	0.00441329776158319	0.0176963473291275	-19.9312714776632	0	MIR6851	-
chr8	69935668	69938667	+	0.00441401429216435	0.0176973988010768	-37.9084967320261	0	AC090574.1	+
chr15	51239690	51242689	+	0.00441799902044287	0.017706085580386	-36.852394916911	0	MIR4713	+
chr15	68983295	68986294	+	0.00441736364291865	0.017706085580386	-29.0909090909091	0	AC027088.5	+
chr16	31115578	31118577	+	0.00441781621241215	0.017706085580386	7.9187366579406	0	AC135050.5	+
chr5	154683276	154686275	+	0.00442135861919294	0.0177177270867875	-22.0682830282039	0	MIR1303	+
chr12	54030353	54033352	+	0.00442240394745745	0.0177200931673735	-11.1612421998654	0	HOXC5	+
chr22	50543399	50546398	+	0.00443601483902926	0.0177709747073617	-9.45091324200914	0	KLHDC7B	+
chr16	86089027	86092026	-	0.00443929179331115	0.0177786174368701	-35.8333333333333	0	AC135012.1	-
chr14	106285174	106288173	+	0.00444651742596212	0.0178038941646988	-9.79477611940298	0	LINC00226	+
chr6	4132923	4135922	+	0.00444700631714787	0.0178040216941927	8.10757702787676	0	AL136309.3	+
chrX	152136383	152139382	+	0.00445197984342544	0.0178202707357828	-23.1818181818182	0	MAGEA10	-
chr3	98584999	98587998	-	0.00445343208102826	0.0178242522055333	-24.2857142857143	0	AC021660.3	-
chr2	86720623	86723622	-	0.0044554534438088	0.017830510468828	-11.7647058823529	0	RNF103-CHMP3	-
chr4	127779321	127782320	+	0.00445810307955095	0.0178374492054136	-14.2437174016121	0	HSPA4L	+
chr22	42130382	42133381	-	0.00449580769601261	0.0179827691547563	-17.4093049733478	0	NDUFA6-DT	+
chr2	25055532	25058531	+	0.00449924282259689	0.0179946616174807	-26.551724137931	0	RN7SL856P	+
chr9	133528113	133531112	-	0.00450112543200306	0.0179984952990843	-12.5329499161275	-1052	ADAMTSL2	+
chr20	50428984	50431983	-	0.00450100520844607	0.0179984952990843	-13.3487145682268	0	RN7SL636P	-
chr2	55923640	55926639	-	0.00450210181885485	0.0180005518170472	-21.7908902691511	0	EFEMP1	-
chr17	51334666	51337665	-	0.00450652136052444	0.0180163731115794	-19.7619047619048	0	AC005823.1	+
chr16	87834161	87837160	-	0.0045131128297687	0.0180408732974489	-12.7006705954074	0	AC126696.2	+
chr5	15497680	15500679	+	0.00451829289376222	0.0180597270343225	-13.6607206649361	0	FBXL7	+
chr6	71326442	71329441	+	0.00452118651176033	0.0180688908749352	-18.9560923999295	0	AL136164.1	+
chr5	172981271	172984270	+	0.00452334940855975	0.0180743744189604	-7.97619047619047	0	ATP6V0E1	+
chr12	54081404	54084403	-	0.00452644847584311	0.018083047931132	-27.9743476337904	0	AC023794.4	+
chr18	13500790	13503789	-	0.00452698333958946	0.018083330188034	-17.2112676056338	0	AP005131.2	-
chr19	51387475	51390474	-	0.00452982150875024	0.0180928121473768	-13.9795342841028	0	LIM2	-
chr13	99574612	99577611	+	0.00453910444355032	0.018125624785954	-12.5847936687394	0	LINC01039	+
chr18	9256888	9259887	+	0.00453943256094897	0.018125624785954	-18.6363636363636	0	AP001033.4	+
chr5	142713729	142716728	+	0.00454024703206822	0.0181270188720116	-19.5579601703695	0	LINC01844	+
chr19	18384062	18387061	+	0.00454264405266703	0.0181347303824189	-11.9610552763819	0	MIR3189	+
chr9	79910769	79913768	+	0.00454520245321123	0.0181430844927599	-24.8140900195695	0	AL161912.4	+
chr7	128788257	128791256	+	0.00455476267155572	0.0181756586632302	-14.6114864864865	-188	CCDC136	+
chr12	63150702	63153701	-	0.00455727113571415	0.018183805909223	-11.726288754357	0	AC135584.1	+
chr1	16518194	16521193	+	0.00456141703178927	0.0181984842762547	-15.4825247782994	0	AL137802.1	+
chr12	27708322	27711321	+	0.00456201081391529	0.0181986950630844	-6.59473875621287	0	MRPS35	+
chr12	107223077	107226076	-	0.00456261903077288	0.0181986950630844	-21.9092331768388	0	AC007649.1	-
chr16	30572235	30575234	-	0.0045630332555636	0.0181986950630844	-15.037037037037	0	AC002310.2	+
chr14	22928909	22931908	-	0.00456421498727257	0.0182003270374862	-10.0798822787471	0	PRMT5	-
chr5	133113976	133116975	-	0.00456956734009029	0.018219805090401	-39.6574440052701	0	AC113410.3	-
chr1	42335378	42338377	-	0.00457494903057585	0.018235572287229	-13.8499844382197	0	AC096540.1	-
chr2	105329236	105332235	-	0.0045744311863313	0.018235572287229	-9.6007326007326	0	TGFBRAP1	-
chr18	46410146	46413145	-	0.00457449030781484	0.018235572287229	-23.6111111111111	0	AC018931.1	-
chr19	39496395	39499394	+	0.00457539426351884	0.018235572287229	-9.37848807711821	0	DLL3	+
chr22	42130043	42133042	+	0.00457793575939534	0.0182438350391044	-17.2097865694951	0	NDUFA6-DT	+
chr6	2559447	2562446	+	0.00458036960153603	0.0182498003301459	-18.3423913043478	0	AL359852.1	+
chr19	3582978	3585977	+	0.00458012210444491	0.0182498003301459	-9.52518818760857	0	GIPC3	+
chr1	224175207	224178206	-	0.00458108078018592	0.0182507672113052	-12.299771167048	-1435	AC092809.1	+
chr1	147670025	147673024	-	0.00458870591837755	0.0182792759024847	-9.09919951362853	0	ACP6	-
chrX	71016406	71019405	-	0.00459366135213069	0.0182971449869377	-32.3809523809524	1034	RNU1-56P	-
chr4	182141487	182144486	+	0.00459833676526502	0.0183120229698322	-9.15374947633012	0	TENM3-AS1	-
chr16	4802381	4805380	-	0.00459805965632714	0.0183120229698322	-5.86094127683776	0	ROGDI	-
chr6	94161420	94164419	+	0.00460262525193779	0.0183272275057995	-31.055900621118	0	AL157378.1	+
chr19	53005012	53008011	+	0.00460452542755837	0.0183329198722952	-26.5228796269309	0	AC010328.1	+
chrX	119692871	119695870	-	0.00460960978353915	0.0183512875950708	-12.1981424148607	0	AC005052.1	+
chr6	30742233	30745232	-	0.00461274152467621	0.0183618788160394	5.50693887958039	0	IER3	-
chr7	130505160	130508159	+	0.00461407092132904	0.0183634177299114	-33.5	0	AC007938.3	+
chr21	29138885	29141884	-	0.00461407092132904	0.0183634177299114	-33.5	0	AF129075.1	-
chr5	170350987	170353986	+	0.00461645218227471	0.0183672653212656	-10.1052919458499	0	KCNIP1	+
chr9	86099674	86102673	-	0.00461626918798941	0.0183672653212656	22.3039215686275	0	GOLM1	-
chr22	40673952	40676951	-	0.00461594915357593	0.0183672653212656	-21.5780998389694	-1799	MCHR1	+
chr1	156191704	156194703	-	0.00461736238131999	0.0183690105764216	-9.80061866405317	0	SLC25A44	+
chr20	1891667	1894666	+	0.00462062219824559	0.0183782252126462	-10.980313378867	0	SIRPA	+
chr19	19191659	19194658	-	0.00462291012143188	0.0183854480633363	-5.15431450766324	0	RFXANK	+
chr1	53888739	53891738	+	0.00462745490667428	0.0183997476560978	-8.96890040725657	0	YIPF1	-
chr11	45368897	45371896	+	0.00462792266806433	0.0183997476560978	-11.1905407236753	0	LINC02687	+
chr22	22394532	22397531	+	0.00462719605210809	0.0183997476560978	-29.3913043478261	0	IGLV7-43	+
chr19	55179790	55182789	-	0.00463028288679882	0.0184053744750253	-13.2692210611338	0	SYT5	-
chr17	4785934	4788933	-	0.00463318774588667	0.0184150422039603	-16.3259898554016	0	AC233723.2	+
chr4	1354081	1357080	+	0.00463467499242069	0.018417195177981	-7.74342891278376	0	AC078852.2	+
chr9	75888144	75891143	+	0.00463457899223295	0.018417195177981	-6.94922990841358	0	PCSK5	+
chr9	133208751	133211750	-	0.00464344034064411	0.0184501446827612	-24.3353344768439	0	OBP2B	-
chr16	23452690	23455689	-	0.00464488409983549	0.0184539989912383	7.70835552714748	0	AC008915.3	+
chr2	227381496	227384495	-	0.00464771920106847	0.0184614970406467	-14.3418288115465	-2191	TM4SF20	-
chr19	53363193	53366192	+	0.00465274829073353	0.0184777051346238	-11.4569698045393	0	ZNF525	+
chrX	151561175	151564174	+	0.00465490939544378	0.0184844032109595	-19.6901893287435	0	PASD1	+
chr8	11282316	11285315	+	0.00465642647587889	0.0184885427956235	-5.32736693358455	0	MTMR9	+
chr14	101120810	101123809	-	0.00465729953214932	0.0184901246713083	-16.2740076824584	0	LINC02285	+
chr19	40338665	40341664	-	0.00465794677323872	0.0184908097983812	-23.6044657097289	0	AC118344.3	-
chr7	135206579	135209578	-	0.00466464600885547	0.0185155171464199	-26.3003663003663	0	MIR6509	-
chr2	135528955	135531954	+	0.00466883013524194	0.0185245750578886	-5.93376557335367	0	R3HDM1	+
chr6	31007974	31010973	+	0.00466881307482535	0.0185245750578886	-29.6296296296296	0	MUC22	+
chr9	136483260	136486259	-	0.00466783365701638	0.0185245750578886	-6.58021133525456	0	C9orf163	+
chr18	53580608	53583607	-	0.00466881307482535	0.0185245750578886	-29.6296296296296	0	LINC01917	-
chr19	38769405	38772404	-	0.00467311863106574	0.0185397022378212	12.9501290936268	0	CAPN12	-
chr13	52126391	52129390	+	0.00467620332670881	0.0185500509767762	-7.95	0	AL139082.1	+
chr5	166925871	166928870	-	0.00468065743063783	0.0185651459357619	-28.1328320802005	0	LINC01947	-
chr17	62806000	62808999	+	0.00468122705866611	0.0185651459357619	-12.624584717608	0	MARCHF10-DT	+
chr20	11686824	11689823	-	0.00468500258266008	0.0185773896180297	16.7536231884058	0	AL161938.1	-
chr10	97185460	97188459	-	0.00469225051567674	0.0186042360140649	-9.82996104198808	0	SLIT1	-
chr11	67650231	67653230	-	0.0046949335519497	0.0186129794948301	-27.4398868458274	0	ACY3	-
chr7	100852117	100855116	-	0.00469823660663364	0.0186222839856953	-6.60025336865139	0	SLC12A9	+
chr12	52278657	52281656	-	0.00469977605197965	0.0186264905997423	-14.2120571126388	0	AC021066.1	-
chr6	35295318	35298317	+	0.00470196807680682	0.0186332824447619	-6.72762727943502	0	DEF6	+
chr17	60042606	60045605	-	0.00470290577054623	0.0186351026641876	-15.0375939849624	0	MIR4737	-
chr12	112010848	112013847	+	0.00470542067102478	0.0186431715052655	-7.20321931589537	0	ERP29	+
chr4	40332833	40335832	+	0.00470847636459768	0.0186533811433848	-24.5700245700246	0	CHRNA9	+
chr15	39800834	39803833	-	0.00471603898747349	0.0186795423240498	-20.6393606393606	0	AC023908.2	-
chr6	125265587	125268586	+	0.00471712720168088	0.0186819530440706	-20.5398288347597	0	AL121938.1	+
chr12	2956830	2959829	+	0.00471917093452387	0.0186862475863364	-12.5816305034759	0	TEAD4	+
chr20	29741162	29744161	-	0.00471889177007124	0.0186862475863364	-6.67344556170677	0	AC011850.1	-
chr8	103501396	103504395	-	0.0047210602237435	0.0186918285411046	-16.8786433492316	0	AC012213.1	-
chr12	93464988	93467987	+	0.00472772768180301	0.0187161214473936	-6.93824880691489	0	MRPL42	+
chr18	76254715	76257714	-	0.00472815687752023	0.0187161214473936	-14.2013329542942	0	AC103808.1	+
chr17	70168903	70171902	-	0.00473282765261341	0.0187305085534736	-8.55418525321438	0	KCNJ2	+
chr20	3104413	3107412	+	0.00473371471464376	0.0187305085534736	-21.7204301075269	0	UBOX5-AS1	+
chr11	111924644	111927643	+	0.00473427537544231	0.0187308244211208	-13.4786117836965	0	DIXDC1	+
chr1	154501913	154504912	-	0.00474070744396967	0.0187524632899917	8.94462939578311	0	SHE	-
chr2	85611567	85614566	-	0.00474178036184641	0.0187548029237209	-9.51650300054555	0	USP39	+
chr6	42958254	42961253	+	0.00474367495878629	0.0187584872621582	-6.25877981360361	0	GNMT	+
chr6	31652206	31655205	-	0.00475275008518108	0.0187867457704951	7.24839329490492	0	APOM	+
chr20	44959898	44962897	-	0.00475240111611285	0.0187867457704951	-5.77192490893808	0	TOMM34	-
chr19	1175058	1178057	+	0.00476012818294523	0.0188140009503481	-12.5	-791	SBNO2	-
chr4	108165025	108168024	+	0.00476266864382375	0.0188221321923662	-9.18490742434405	0	LEF1-AS1	+
chr8	144289091	144292090	+	0.00476661632050673	0.0188358225568411	-9.80756716556661	0	BOP1	-
chr12	103768359	103771358	-	0.00477032111937178	0.0188453940844396	-16.7280026764804	0	AC025265.1	-
chrX	37005866	37008865	+	0.0047704898233002	0.0188453940844396	-33.1797235023041	0	FAM47C	+
chr14	69482192	69485191	+	0.00477269355001924	0.0188502765123187	-15.0307410203862	0	PLEKHD1	+
chr1	68051132	68054131	-	0.00477456741009342	0.0188557657603598	-25.1795767812075	0	DIRAS3	-
chr19	27760350	27763349	-	0.00477695820161573	0.0188632951590411	-18.4210526315789	0	AC006504.1	-
chr18	23990273	23993272	+	0.00478269985582892	0.0188840536067115	-47.6190476190476	0	TTC39C	+
chr1	100341977	100344976	+	0.00478499062067616	0.0188911837061356	-36.2179487179487	0	AC104457.2	+
chr11	113312029	113315028	+	0.00479805571170927	0.0189389259549736	-11.6932689710252	0	TTC12	+
chr12	13579531	13582530	+	0.00479950917225051	0.0189427436479249	-34.2716396903589	0	AC007535.1	+
chr16	12371855	12374854	+	0.00480191436957789	0.0189450899727014	-30.3787878787879	0	AC007598.3	+
chr19	36772326	36775325	-	0.00480204898961504	0.0189450899727014	-5.84517455956644	0	AC020928.1	+
chr22	30418545	30421544	+	0.00480189524727431	0.0189450899727014	-28.4552845528455	0	AC004832.4	-
chr1	182955649	182958648	-	0.00480403590196962	0.0189504632015672	-21.8794494542003	-2484	SHCBP1L	-
chr16	85011036	85014035	-	0.00480530472473207	0.0189504632015672	-6.80478765417097	0	ZDHHC7	-
